"class";"feature0";"feature1";"feature2";"feature3";"feature4";"feature5";"feature6";"feature7";"feature8";"feature9";"feature10";"feature11";"feature12";"feature13";"feature14";"feature15";"feature16";"feature17";"feature18";"feature19";"feature20";"feature21";"feature22";"feature23";"feature24";"feature25";"feature26";"feature27";"feature28";"feature29";"feature30";"feature31";"feature32";"feature33";"feature34";"feature35";"feature36";"feature37";"feature38";"feature39";
"rock";29.2806;-10.6606;-0.947921;1.07511;-1.6064;-5.01369;-0.733021;2.68496;-2.39919;-2.66334;-2.26247;0.0184494;-0.568355;-2.33835;-3.33977;-0.871101;-0.386603;0.949723;2.75362;4.65332;4.30379;3.63753;2.39099;0.324707;-2.95316;-4.71953;-2.98422;1.06977;2.4143;1.77718;-1.97281;-3.63903;-2.94013;-1.0723;1.44159;0.679152;-1.52348;0.290587;2.05132;1.76431;
"rock";29.0059;-8.14305;-2.44098;-1.62939;-1.06191;-0.311493;-0.611138;-0.775523;-1.94041;-3.23655;-1.41017;-2.08691;-1.96759;-1.80092;-0.675295;-1.4603;-0.688459;1.5269;2.68805;3.82579;4.797;4.91351;1.26796;-0.146921;-1.19506;-3.60322;-4.02285;-1.12665;3.13618;2.88756;-1.79069;-6.3718;-3.99626;1.34645;2.69716;-0.506269;-1.35841;0.0272423;2.00005;2.47344;
"rock";28.678;-8.03251;-3.53898;0.77352;-0.253001;-2.9859;-1.65641;-0.536702;-0.648741;-1.68112;-4.13294;-0.248375;-0.376905;-2.60199;-2.41383;-2.60743;0.983077;1.28793;3.08952;4.05209;4.12978;5.41779;1.53929;-0.814759;-1.39575;-4.37376;-2.73504;-0.911016;2.21901;3.01138;-2.14895;-4.42852;-3.89026;0.0225831;2.3141;-0.48012;-1.26806;-0.0209578;2.92369;2.10087;
"rock";26.8864;-7.15018;-3.37086;-0.697578;-1.49806;-0.826462;0.0517812;0.801629;-1.60363;-3.64722;-3.98111;-0.438159;-1.40429;-1.60969;-0.815723;-0.733476;-0.0735819;0.657146;1.96128;3.3514;5.1492;2.58465;3.40396;0.485111;-2.92434;-3.12949;-3.12937;-1.19628;3.81362;2.41015;-3.30225;-5.07934;-2.78969;-0.395126;3.17446;0.719664;-1.66269;-1.00151;2.635;1.6859;
"rock";29.5396;-10.1979;-3.48802;0.492231;-1.61635;-1.74622;-0.291992;-1.13143;-2.15701;-1.27538;0.614248;-0.121844;-1.76539;-1.882;-2.55141;-2.27079;-0.727359;1.69857;3.47204;3.24045;3.59792;3.89043;1.20971;-0.742077;-0.897391;-3.23013;-3.80901;-1.34438;3.31672;4.11783;-1.47869;-5.22093;-3.32499;0.750764;1.55214;-0.392704;-2.02958;0.141998;2.75875;1.70476;
"rock";30.6223;-13.0173;-3.07284;-0.073364;-1.73513;-1.60746;0.464117;0.377142;-2.19903;-0.0855535;0.258672;-2.0081;-2.30599;0.848384;-0.374947;-2.99616;-1.32965;1.70756;1.76359;1.22176;4.10087;4.70638;0.984288;-1.80065;-2.15707;-0.72657;-3.15987;-2.34523;4.15231;4.54657;-1.80124;-5.56476;-3.24467;1.71007;2.06279;-1.05595;-1.78591;0.435106;1.46473;1.45446;
"rock";32.6231;-10.7904;-3.57363;-0.393698;-2.65868;-2.00932;1.69681;1.16293;-2.66397;-3.7496;-1.71722;-0.619312;-2.11824;-2.31332;-0.295697;0.356561;-1.15854;-1.08556;2.43012;5.18371;4.63881;3.3561;1.98265;0.752584;-1.93677;-4.9418;-3.91313;0.227888;4.30869;2.63798;-2.91362;-5.32651;-3.94213;0.50728;2.88986;0.934634;-1.99158;-0.804372;1.89676;2.35346;
"rock";35.4098;-8.72911;-4.0533;-2.61771;-1.03308;-1.45348;-1.06163;-1.26934;-1.60996;-1.93316;-2.5891;-2.17748;-0.171096;-2.58589;-3.5931;-1.28355;-0.191875;0.948889;3.21906;5.34229;6.84878;4.65522;1.54725;0.145752;-2.60167;-4.967;-4.77062;-0.682826;3.98585;4.16376;-2.25882;-6.58306;-5.36878;0.622736;3.78607;-0.0890295;-2.72005;0.0646335;3.37556;2.58841;
"rock";17.1425;-7.59412;0.0213358;-0.616284;-2.84324;-0.0270492;0.113473;-0.578773;0.33538;-0.506278;0.912796;-1.84316;-0.860267;0.00899442;0.262899;-2.40063;-0.723661;0.395831;0.789989;1.45868;2.34653;2.82845;1.006;-1.1305;-1.73;-0.780962;-1.61039;-0.815864;2.30553;3.28451;-1.57676;-3.14282;-1.29696;0.16643;0.666244;-0.198419;-1.62299;0.201216;1.71029;0.164383;
"rock";31.9265;-7.5678;-5.27395;-1.43919;-1.42866;-0.921494;-2.38553;-0.113506;0.194987;-2.47938;-2.79947;-0.810157;0.0279589;-1.97631;-3.69735;-1.55086;0.147905;0.649292;2.29876;5.06697;5.32655;4.46837;1.82039;-0.380636;-2.78668;-4.17164;-4.28959;-0.295515;4.19224;3.43437;-1.78087;-5.5146;-4.96599;0.443879;3.28333;0.0231206;-2.72393;0.159275;2.63898;2.68452;
"rock";43.0071;-15.2298;-3.52466;0.21179;-1.64924;-4.82155;-1.22107;0.766052;-1.83944;-1.46272;-3.14182;-0.333483;-2.29203;-2.76632;-1.63751;-2.77482;-0.884334;1.21232;2.83904;6.3574;7.08402;5.39269;2.37839;-2.17975;-2.62411;-4.97303;-4.63439;-0.435478;4.15084;4.14661;-1.77426;-7.21102;-4.38771;0.00520158;2.87865;-0.00215088;-2.07116;0.0543846;3.15927;2.73451;
"rock";30.6962;-9.92328;-3.71762;-1.22647;-2.45531;-2.62855;0.15891;1.29451;-0.977725;-2.05345;-0.809523;0.13578;-0.538024;-2.1444;-2.2437;-0.705183;-1.70421;-0.25116;2.94836;3.69636;4.20587;3.92309;1.78701;-0.96825;-2.09765;-4.36472;-3.96482;0.851341;4.30794;3.4431;-1.44382;-5.31593;-3.55421;0.31621;2.12859;0.231754;-1.97125;-0.623418;2.11304;2.04709;
"rock";43.6989;-14.3139;-4.54471;-2.82623;-1.79574;-0.662708;-2.0762;0.462795;-1.80622;-2.43353;-1.99183;-1.56039;-1.30832;-2.01284;-2.60074;-2.2584;-0.396177;0.687817;3.00747;5.29064;7.35967;4.83799;2.181;-1.27351;-2.46091;-4.68919;-5.8797;-0.409128;5.08475;4.63662;-1.31575;-8.71106;-5.34003;1.32133;3.98509;-0.114377;-2.6567;-0.793207;3.69464;2.75316;
"rock";34.5283;-11.1748;-2.80447;0.217267;-0.842981;-2.37088;-2.92409;-1.34633;-0.114924;-1.22449;-2.58937;-2.00986;-0.91497;-2.89785;-2.83591;-0.625427;-0.252657;-0.362216;3.13443;6.29537;6.53811;4.21613;1.20269;-0.689683;-2.4006;-3.59369;-4.09787;-1.03585;3.30513;2.87066;-1.72091;-4.959;-4.57333;-0.0977045;2.46443;0.00818213;-2.19675;0.211901;3.71844;2.25679;
"rock";42.8476;-14.3323;-5.05345;0.322508;-2.16413;-3.34988;-1.50823;0.892563;-0.387265;-3.60551;-3.37842;-0.950014;-0.403263;-1.21781;-4.3637;-3.17144;0.634168;1.84981;3.14213;4.30755;6.64196;5.86702;2.91561;-1.50597;-3.49533;-4.7759;-4.78066;-0.086947;4.18009;4.06916;-1.57079;-7.79125;-4.36956;-0.155254;3.9996;-0.218738;-2.42614;0.163215;2.79837;2.79685;
"rock";32.707;-8.3684;-3.81259;-1.62655;-0.406484;-1.02047;-2.17716;-1.29859;-1.24389;-2.50349;-2.29088;-1.05386;-0.380877;-3.27036;-3.36293;-1.30185;-0.277596;1.52403;3.70926;4.93786;5.39817;4.21419;2.40509;-0.422285;-2.45493;-3.329;-4.81752;-1.78689;4.1199;3.8015;-2.47546;-5.9531;-4.18771;0.100341;2.85896;0.297735;-2.51422;-0.206075;3.70604;2.50447;
"rock";42.3746;-15.0716;-5.30758;-1.49226;-0.685529;-2.04614;-0.672386;1.28469;-1.5913;-3.1375;-3.47239;-1.35499;-0.26615;-2.00421;-2.24329;-0.991379;-0.871413;0.948833;2.59965;3.84196;6.23515;5.20688;1.90517;-0.358645;-2.78053;-4.11576;-5.23541;0.00135779;4.27622;4.31566;-2.107;-7.79381;-4.75272;1.17722;3.87106;0.509319;-2.75581;-0.776407;3.04912;2.21645;
"rock";28.577;-9.09554;-3.50271;-0.543015;-1.04565;-1.60762;-0.924772;-0.0639174;-0.769188;-1.9327;-1.61445;-0.956057;-0.661024;-1.61529;-2.16421;-1.4087;-0.262173;0.681044;2.0377;3.75181;4.55336;3.49879;1.53917;-0.25146;-1.88323;-3.4012;-3.44736;-0.406558;3.28331;2.92979;-1.48488;-4.89394;-3.72691;0.495823;2.38099;-0.12978;-2.02609;-0.0688447;2.46748;1.74957;
"rock";33.4263;-10.8352;-4.08675;-0.656631;-1.10458;-1.88391;-1.05482;-0.103507;-0.854151;-2.21502;-2.07419;-0.817031;-0.874279;-1.96776;-2.3422;-1.51388;-0.346398;0.738219;2.36495;4.3947;5.27986;3.98279;1.7127;-0.445896;-2.1173;-3.87906;-3.99532;-0.557355;3.79601;3.42541;-1.73701;-5.64634;-4.28972;0.631925;2.77085;0.0188726;-2.27806;-0.182655;2.77434;2.16768;
"rock";34.3293;-11.1459;-4.26547;-0.603629;-1.10253;-1.97425;-1.02939;-0.108038;-0.933846;-2.26076;-2.05433;-0.992939;-0.862376;-1.92194;-2.46079;-1.53801;-0.287469;0.743634;2.35465;4.55895;5.39646;4.11103;1.67814;-0.420493;-2.17533;-3.95639;-4.1044;-0.547401;3.8234;3.51649;-1.75186;-5.80994;-4.4129;0.680181;2.86544;0.0361873;-2.35188;-0.167995;2.83799;2.2035;
"rock";35.5654;-11.6354;-4.29472;-0.710821;-1.14167;-2.038;-0.97706;-0.15194;-0.947142;-2.42128;-2.09017;-1.01453;-0.97184;-1.88266;-2.53743;-1.66715;-0.167655;0.694567;2.45613;4.73092;5.50095;4.32369;1.69067;-0.441844;-2.23281;-4.13353;-4.17056;-0.649082;3.99988;3.6064;-1.76961;-6.11807;-4.42579;0.593784;3.07939;0.015487;-2.39744;-0.194617;2.92601;2.24463;
"rock";29.529;-9.58982;-3.32459;-0.344825;-1.45796;-1.70936;-0.974584;0.486328;-0.976009;-2.33482;-2.0268;-0.597518;-0.393513;-1.93844;-2.31254;-1.56621;-0.064495;0.74578;2.25884;3.9314;4.1389;3.82692;1.93601;-0.219457;-2.24651;-3.62432;-3.25629;-0.739209;3.84538;2.66436;-1.65082;-5.05099;-3.40152;0.118022;2.32352;0.265205;-2.03771;-0.399912;2.82494;1.57229;
"rock";23.9168;-8.09739;-1.6202;-0.831817;-1.10533;-1.97056;0.247781;-1.3478;0.499414;-1.91396;-1.43897;-0.893215;-0.793461;-0.87003;-2.5037;-0.518594;-0.875257;0.875335;1.43177;3.45102;3.93659;3.04523;1.49262;-0.446944;-1.29229;-3.54757;-2.45867;-0.141713;2.6355;2.30114;-1.29681;-3.85165;-3.22115;0.19976;2.00397;-0.428871;-1.52739;0.049768;2.10613;1.34098;
"rock";25.7569;-8.11402;-2.8389;-0.466469;-0.454782;-2.69872;-0.344669;0.603138;-1.91534;-0.962062;-1.95378;-1.01512;-0.320704;-1.72623;-1.72982;-1.98565;0.201924;0.659097;2.19116;3.25901;3.85287;3.7866;1.47009;-0.349614;-1.58701;-3.52909;-2.77172;-0.357737;2.60643;3.07599;-2.02636;-3.93453;-3.54186;0.263762;2.34205;-0.616953;-1.4912;0.193996;1.79674;2.03039;
"rock";24.1965;-6.5566;-3.69945;-0.790769;-0.0894137;-2.68365;0.202486;-0.775772;0.101385;-2.31296;-1.29436;-0.77021;-0.688369;-1.4336;-1.93292;-1.32286;-0.0737429;0.159883;2.15716;3.37024;3.8341;3.31706;1.66379;-0.512149;-1.57925;-3.04007;-3.36247;0.0669621;2.80442;2.6033;-1.20363;-4.71599;-2.92995;0.192382;1.92338;0.123401;-1.94171;-0.221598;2.59659;1.12554;
"rock";35.7078;-11.5898;-4.26308;-0.73482;-1.15742;-2.09703;-1.09249;-0.0694959;-1.01718;-2.37287;-2.21287;-0.8488;-0.926219;-2.12628;-2.55548;-1.57257;-0.352371;0.799863;2.58044;4.71113;5.69002;4.17952;1.84042;-0.446534;-2.38892;-4.05665;-4.30021;-0.651489;4.10603;3.58671;-1.85342;-6.00354;-4.53154;0.588545;3.04496;0.00752157;-2.33231;-0.238413;2.93666;2.35855;
"rock";27.1607;-8.64672;-3.13535;-0.758783;-0.693968;-1.76479;-1.04032;0.163458;-0.651847;-2.09204;-1.41818;-0.939615;-0.507657;-1.71742;-2.01376;-1.362;-0.411664;0.917639;1.73819;3.81205;4.09463;3.47497;1.59306;-0.326075;-1.79059;-3.31222;-3.1851;-0.490219;3.28609;2.65917;-1.40296;-4.64585;-3.49844;0.419167;2.12245;0.000863663;-2.07282;0.118624;2.1739;1.83718;
"rock";40.3228;-10.645;-5.3714;0.130894;-1.83792;-3.46417;-2.08153;0.21803;-0.96408;-3.39596;-2.14049;-1.92905;-2.89545;-1.90519;-2.03466;-2.44916;-0.0784133;0.581115;2.34991;7.50986;8.28372;4.86774;2.14208;-0.832275;-3.66248;-4.79044;-4.85314;-0.863306;4.44249;3.86311;-2.36204;-6.94641;-5.43497;0.387505;3.27878;0.257847;-2.31682;-0.0317144;3.61595;2.90288;
"rock";39.5812;-13.6726;-4.79982;1.74444;-3.96052;-1.47668;-1.00005;-0.120874;-1.14056;-2.35041;-2.2115;-2.39031;-0.63412;-1.24116;-2.67664;-3.05043;0.259694;1.70649;2.21832;4.68536;5.93137;5.95855;1.41386;-0.671456;-3.11797;-4.00447;-4.35766;-0.582402;3.77119;3.96978;-1.56555;-7.15377;-4.5318;0.647964;3.52276;-0.600946;-1.99164;-0.00795711;3.01212;2.081;
"rock";39.4298;-12.4054;-5.53433;0.242689;-1.38719;-2.47987;-2.09533;-0.327736;0.016522;-1.98103;-3.60535;-0.987084;-1.36867;-2.23027;-1.77136;-2.35921;-0.404786;0.488102;3.44614;4.70188;6.13623;6.51545;1.46344;-2.1149;-2.37759;-3.60435;-4.904;-0.822116;4.11263;4.14052;-1.806;-6.82458;-5.14684;1.07475;3.26891;-0.735007;-1.64894;-0.270611;2.86413;3.07066;
"rock";40.6466;-13.351;-3.68237;0.597386;-2.83083;-3.37382;-0.502971;0.30752;-1.74717;-2.57329;-4.17728;-1.06824;-0.288976;-2.04718;-3.56559;-3.37022;0.507217;2.73993;2.7637;4.51917;7.01464;5.39518;2.86594;-0.773838;-3.36486;-5.2472;-4.49824;0.0341252;3.64151;3.51891;-1.8957;-6.695;-5.51349;0.90902;3.16261;-0.0923655;-2.22538;0.73217;2.13661;3.15618;
"rock";34.4627;-10.8437;-2.91782;-1.27015;0.762021;-2.20024;-3.02394;-0.0946847;-0.0835277;-4.41189;-2.34049;-0.631374;-1.59467;-1.39407;-4.172;-1.97927;1.66138;0.750218;2.57779;6.02471;5.12097;3.87689;2.71076;0.0118336;-2.95804;-3.42465;-4.4841;-0.96212;3.28166;3.11031;-2.38932;-5.41938;-3.95065;-0.501445;2.91971;0.738436;-2.82085;0.179215;3.47081;2.40619;
"rock";31.0926;-10.0465;-3.21139;-1.05568;0.105916;-1.19106;-2.01915;-1.80838;0.152267;-1.12789;-3.44784;-0.656615;0.0743411;-4.14803;-1.355;-0.229706;-1.3699;0.895839;2.34772;4.92631;5.16545;3.445;1.77785;-0.940719;-1.38316;-2.99092;-4.18953;-1.03809;3.32251;3.14444;-1.96157;-4.78853;-4.12327;0.3528;2.42402;0.241955;-2.48975;0.0568269;3.04671;2.21796;
"rock";37.3687;-12.0619;-2.5368;-1.54279;-3.84927;-0.488686;-0.458154;-1.56551;-2.6807;0.0501703;-0.724939;-3.34306;-1.06292;-0.691266;-3.92597;-1.79641;-0.965165;0.924669;4.03361;4.4337;5.55406;6.97619;0.16778;-0.841054;-2.62488;-4.10445;-4.00964;-2.22243;4.62172;5.46253;-2.22414;-7.43433;-4.28009;0.688046;3.09417;-0.188534;-2.96328;0.431548;3.65029;1.52351;
"rock";37.5733;-11.3436;-4.98958;-1.0339;-0.389419;-3.36996;-1.77743;0.426596;-0.773732;-2.53881;-1.78601;-0.513993;-2.21981;-2.02654;-1.86525;-2.26527;-1.19599;1.45747;2.66147;4.98348;6.42277;5.56872;0.798608;-0.792026;-2.51633;-4.37314;-4.54956;-0.46385;3.96674;4.17126;-1.51348;-6.59926;-5.25896;1.28152;2.93224;-0.816577;-1.70772;0.176268;2.09425;3.34492;
"rock";27.939;-7.25355;-0.861292;-1.95702;-1.33167;-2.347;-0.637407;-0.627543;-0.763158;-3.8324;-2.41489;0.418137;-0.829646;-4.26653;-2.3137;0.112943;-1.28464;0.266843;4.43222;5.61836;3.18212;4.8525;2.71886;-0.488815;-2.45813;-3.78786;-4.44384;-0.588493;4.06058;2.48364;-3.01095;-4.55892;-3.09764;-0.774524;1.73652;0.936235;-1.49624;-0.61125;2.76137;2.68711;
"rock";29.0917;-7.36064;-2.70353;-1.6063;-1.90978;-1.97071;-1.08169;-0.177892;-0.78196;-2.50286;-1.63975;-0.912999;-0.300866;-1.49631;-3.67287;-2.94242;0.137747;2.40781;2.39005;3.84374;5.20853;4.61948;1.6816;-0.0235684;-2.73845;-4.89223;-3.06965;-0.440833;3.29374;3.54287;-1.39926;-5.91761;-3.71641;0.186226;2.21022;0.0651932;-2.04858;-0.122331;3.24455;1.56624;
"rock";29.4702;-5.71925;-4.72519;-0.935392;-2.287;-1.70665;-1.03164;-0.636235;0.187211;-2.95608;-1.93417;-2.05;-0.804599;-1.3739;-2.88264;-1.54163;0.159775;-0.121789;2.47389;5.44896;5.92736;3.71596;3.41997;-1.7708;-2.87926;-3.64623;-4.18612;-0.658235;4.33938;3.31042;-2.36722;-5.54648;-4.26681;0.162393;2.61567;0.63701;-2.51233;-0.0324416;2.94054;2.24134;
"rock";25.8872;-7.41822;-0.729074;-3.26696;-0.986102;-1.87371;-2.08217;-0.30962;0.84291;0.0121748;-2.52657;-2.3658;-0.447048;-0.683536;-1.82768;-1.64204;-1.38671;0.35372;2.7633;2.26696;6.16793;5.6595;0.0404372;-1.34421;-2.75988;-3.4507;-1.59593;-1.60408;3.66162;3.50607;-1.66211;-4.50136;-4.16123;0.844939;1.79119;-0.530633;-1.82069;0.721029;2.06451;1.6351;
"rock";29.6946;-7.32126;-4.1981;0.205673;0.98145;-2.3446;-1.54289;-0.559913;-2.69178;-3.11029;-2.43085;-1.30458;-1.1942;-2.91035;-2.88261;-0.646915;0.071649;1.57744;3.8801;4.29745;5.23178;3.74869;2.25791;0.364066;-1.55508;-3.57597;-4.02819;-2.01258;3.19273;2.45986;-2.51596;-5.15582;-3.93948;-0.00835063;2.99827;-0.229495;-1.71735;0.210125;2.74823;2.83475;
"rock";31.2611;-7.04798;-3.54821;-1.24513;-1.86088;-1.09967;-1.83715;-0.478897;-1.63622;-4.42038;0.650009;-0.926244;-3.52379;-1.0359;-2.29205;-4.08977;0.762771;1.61435;4.11756;4.79185;4.56589;5.68481;2.29912;-1.23466;-2.50634;-3.04312;-5.05696;-1.8498;4.25879;4.16274;-2.26994;-6.73199;-4.01488;0.866596;2.05831;-0.103402;-1.82005;0.101584;2.92948;2.69524;
"rock";32.683;-7.10131;-4.76741;-0.127038;-2.28147;-3.47621;-1.4441;0.36668;-0.518413;-3.14107;-2.32098;0.0789268;-1.07517;-3.51102;-2.41788;-2.13767;-0.540438;0.706073;3.60455;5.37938;6.63236;4.4612;1.94262;-0.181495;-3.30726;-5.38011;-4.04592;-0.00775882;4.22828;3.10198;-1.86066;-5.63865;-4.55704;-0.137998;2.40502;0.322353;-2.05965;0.174767;2.54839;2.9373;
"rock";27.0479;-5.64451;-4.04184;-2.19603;-1.01035;-0.185575;-0.589821;-1.0013;-1.05015;-2.56755;-1.70246;-1.98901;-2.3415;0.46898;-2.24801;-2.1038;0.303564;1.26767;1.65343;3.73168;5.71508;3.46099;2.53142;-0.676973;-2.45649;-2.48313;-4.10913;-1.40673;3.73296;3.61222;-2.27756;-6.00358;-3.99608;0.712796;3.60505;-0.729485;-1.7739;-0.381943;3.06574;1.44578;
"rock";29.1252;-10.6322;-3.60764;-1.36198;-1.36068;-0.79023;-0.552844;0.564736;-1.14603;-2.3939;-0.0261568;1.01758;-1.13275;-1.65524;-2.23178;-1.88697;-0.244382;0.570387;2.022;3.47863;3.05276;2.54701;1.71882;0.298235;-1.9699;-3.11555;-3.70196;-0.559358;4.24551;3.7722;-1.87171;-4.56151;-3.3185;0.427536;2.21111;0.21538;-2.46082;-0.637556;2.50856;1.72921;
"rock";32.7115;-8.87713;-5.76449;-0.0574546;-2.60927;-2.59793;0.564537;0.841681;-1.03272;-2.95147;-2.51931;-0.17051;-0.26423;-2.03822;-2.83246;-1.18992;-0.00057712;0.0977591;1.46584;5.52586;4.88022;3.71996;1.80446;0.561838;-2.36328;-5.8886;-3.94115;1.45087;3.75448;2.95224;-1.60816;-5.44606;-4.94797;0.85726;2.70244;0.826149;-2.65615;-0.33728;2.25191;2.29793;
"rock";32.1294;-10.1163;-2.69558;-0.595372;-2.15498;-3.19783;-0.51569;1.16808;-0.378163;-2.79657;-3.4205;-1.34563;0.491913;-1.45567;-3.07022;-1.9301;-0.537692;1.68617;2.76023;3.00313;5.07604;5.62982;2.55638;-1.22617;-3.43344;-3.89989;-3.3635;-0.164038;3.91363;2.84692;-2.02081;-5.37588;-4.0808;0.333881;2.50955;-0.00474923;-1.58512;0.00360284;2.05831;2.11632;
"rock";29.0862;-4.8598;-4.17986;-1.35409;-1.73158;-1.38717;-0.628272;-2.45932;-0.437906;-1.40747;-3.80752;-1.90345;-0.586059;-2.20861;-3.47422;-0.0397535;-0.943844;0.435828;3.84698;4.6266;6.63318;4.34951;2.74338;-1.65131;-1.88944;-4.10818;-4.52769;-0.602576;3.2412;3.80217;-2.66242;-5.70319;-4.68134;0.498754;2.6978;0.28636;-2.02836;-0.559649;4.14889;1.54214;
"rock";29.0108;-4.60237;-5.30347;-0.340138;-2.72193;-3.28493;-0.500225;0.283642;-0.0974817;-2.45414;-3.14443;-0.373467;-1.41635;-2.46727;-1.8382;-1.17304;-0.628089;-0.933479;3.19466;5.44955;6.49276;4.35197;2.01903;-0.52713;-3.51994;-4.78626;-3.86495;0.305163;4.36327;2.85647;-2.26669;-5.14414;-4.47036;-0.0812624;2.44435;0.559389;-1.85313;-0.471347;2.87586;2.25502;
"rock";30.4572;-6.93095;-3.95917;-1.46585;-2.26044;-1.40117;-1.2964;-0.433865;-1.00608;-2.51934;-1.14538;-0.79136;-0.678908;-2.81507;-2.51383;-2.2788;-0.653892;1.43398;3.16153;4.65454;5.28838;4.54185;1.9318;-0.70689;-2.41802;-4.29792;-4.44435;-0.487182;4.25813;3.52832;-1.66572;-5.80738;-4.59535;0.664084;2.53484;-0.312368;-1.92652;0.00464687;2.61534;2.49689;
"rock";50.5517;-17.9498;-9.08904;0.233363;0.287083;-2.7235;-0.430219;-1.01707;-0.280518;-4.10797;-3.69573;0.487648;-0.887281;-3.03612;-2.64369;-2.85025;0.833669;1.73505;1.32677;6.65104;6.02406;5.0567;1.52047;0.286361;-1.83414;-5.99638;-5.19268;-1.08942;5.08471;4.93257;-1.69169;-8.64014;-6.14854;1.91264;4.08277;1.11642;-4.07016;-0.85779;4.19101;2.68734;
"rock";50.5317;-17.8996;-7.05147;-0.118016;-1.59044;-2.92258;-1.294;0.339098;-1.38268;-2.52692;-2.20198;-1.64284;-2.90581;-1.13265;-1.79663;-2.73614;-0.889746;1.12614;2.17813;6.01271;8.37411;5.73704;1.52068;-1.43283;-3.17472;-4.63732;-4.93989;-2.10226;5.6895;5.9741;-2.6818;-8.48601;-6.08258;1.73186;3.94769;0.332307;-3.43831;-0.0154979;3.2034;3.55825;
"rock";49.081;-18.7336;-8.10407;1.25863;-0.874899;-1.50928;-1.18674;-1.13333;-1.25731;-1.30089;-3.58618;-1.53124;-0.541044;-1.73597;-3.43125;-1.49727;-0.0378042;1.13838;2.20647;4.52956;7.76409;4.49566;0.712996;0.142224;-1.92792;-4.94559;-4.39322;-1.87264;4.49117;5.41809;-2.0358;-7.64739;-6.2805;1.9507;4.30009;0.208685;-3.95859;0.0281936;3.53041;2.96597;
"rock";47.6104;-19.3542;-8.31146;0.388216;-1.48507;-3.9948;-2.2277;1.89153;1.58063;-1.31896;0.0885042;-0.0648109;-1.96142;-1.06453;-1.73488;-1.67794;-1.73574;-1.97419;1.32934;5.4592;7.75458;3.36922;0.506596;-1.87651;-3.0868;-4.19879;-4.13488;-0.192994;6.06225;5.65685;-1.02205;-6.56913;-5.22946;0.855854;3.48596;-0.350343;-2.91634;-1.32194;3.59744;2.34309;
"rock";47.4087;-17.354;-4.83842;1.15264;-1.34857;-5.66515;0.133646;2.57675;-0.900844;-6.3801;-5.42685;-0.384009;0.496127;-2.19247;-4.32893;-2.10734;0.370119;2.90671;2.63087;4.83182;5.92452;6.22123;4.641;-1.20054;-3.81463;-5.76629;-5.08736;1.0947;3.5582;3.89753;-3.69127;-6.53931;-5.43798;0.202506;4.10991;0.540722;-1.75876;-0.663911;2.4842;3.20529;
"rock";52.4435;-18.6378;-7.15743;-0.140324;-0.265269;-3.36128;-1.34581;-0.0674417;-1.33586;-2.85533;-4.32147;-1.46607;-1.48543;-2.40864;-3.04845;-0.822545;-0.917901;0.718288;3.15807;6.24235;8.13866;5.94198;1.9621;-1.16083;-2.68558;-5.27181;-5.29845;-1.69483;4.96396;5.92208;-3.33224;-8.60773;-5.49769;0.43716;4.95943;0.68046;-3.72812;-0.237995;3.83141;3.32797;
"rock";48.0918;-17.0194;-6.00903;-0.228896;-1.16164;-3.16834;-2.36586;-0.755157;0.56287;-2.27583;-2.90912;-0.706309;-1.19867;-3.70299;-2.10779;-1.39219;-1.39893;-0.47831;4.47363;5.9179;6.95854;6.77416;1.11798;-2.44955;-2.08102;-4.91932;-5.01296;-1.76786;5.8166;4.90099;-2.18601;-7.1859;-6.08813;1.12248;3.60405;-0.38384;-2.31862;-0.55815;3.46028;3.72299;
"rock";48.9331;-18.6007;-4.66833;-1.46889;-2.25995;-1.22778;-1.9713;-0.496003;-0.846806;-1.47281;-2.67322;-1.64414;-0.729935;-1.16076;-4.09319;-2.91738;0.176571;1.30519;2.46855;5.11123;7.78825;5.4744;1.40358;-1.46515;-2.03063;-5.66131;-5.26397;-0.167606;4.48001;5.10942;-0.816124;-8.39035;-6.63813;2.09043;4.1858;-0.819174;-2.90394;0.0886628;3.06864;3.20167;
"rock";27.6522;-9.25361;-2.47486;0.063991;-1.04983;-2.20948;-1.35563;-0.0341628;-0.59802;-1.44526;-1.6692;-1.51876;-1.29461;-1.55303;-1.43847;-1.05954;-0.543184;0.106887;1.95391;4.25872;5.1183;3.43652;1.31477;-0.568231;-1.95711;-3.06096;-3.09457;-0.468457;2.85251;2.47234;-1.42678;-4.46873;-3.42892;0.200618;1.93234;-0.115184;-1.69146;0.055443;2.59321;1.56209;
"rock";24.2056;-8.10356;-2.61876;-1.09909;-0.792491;-1.38456;-1.73986;-0.0675408;1.05738;-1.80755;-1.06013;0.387132;-1.23653;-1.80949;-0.950701;-1.43483;-1.00317;0.170697;1.90055;2.8278;4.26405;3.34194;0.17995;-0.236325;-1.12111;-3.61704;-2.81307;0.78374;2.24396;2.6987;-0.395997;-4.26684;-3.37731;0.795146;1.52248;-0.720213;-1.32783;0.0817371;1.4613;1.95937;
"rock";30.9423;-9.83994;-3.36023;-1.40652;-0.921832;-1.27507;-1.00948;-0.286183;-1.46659;-2.20248;-0.556408;-0.733221;-2.15481;-1.33524;-1.57962;-2.62343;0.203633;1.13356;1.27197;5.02838;5.3137;2.55463;2.05505;-0.183697;-2.0883;-3.28289;-4.17657;-0.603913;3.42107;3.77479;-1.63121;-5.86075;-3.49325;0.18832;2.90733;-0.240327;-2.21397;-0.331158;3.15541;1.71393;
